Name,Description,Location,Location On Hand,Location Committed,Location Available
K7401-F2267,HomePop Upholstered Metal Ottoman - Onyx,KFNJ,32,,32
K7401-F2267,HomePop Upholstered Metal Ottoman - Onyx,KFHQ,50,,50
K7401-F2267,HomePop Upholstered Metal Ottoman - Onyx,KFHQ : KFHQQU,5,,
K7401-F2348,HomePop Modern Metal X-base Ottoman - Charcoal Square Geometric,KFHQ,117,,117
K7401-F2348,HomePop Modern Metal X-base Ottoman - Charcoal Square Geometric,KFNJ,21,1,20
K7401-F2348,HomePop Modern Metal X-base Ottoman - Charcoal Square Geometric,KFDS,,,
K7401-F2353,HomePop Modern Metal X-base Ottoman - Black and White Stripe,KFDS,,,
K7401-F2353,HomePop Modern Metal X-base Ottoman - Black and White Stripe,KFNJ,73,2,71
K7401-F2353,HomePop Modern Metal X-base Ottoman - Black and White Stripe,KFHQ,51,,51
K7401-F2379,HomePop Modern Metal X-base Ottoman - Charcoal Plaid,KFDS,,,
K7401-F2379,HomePop Modern Metal X-base Ottoman - Charcoal Plaid,KFHQ,120,,120
K7401-F2379,HomePop Modern Metal X-base Ottoman - Charcoal Plaid,KFNJ,,,
K7401-F2380,HomePop Modern Metal X-base Ottoman - Global Print,KFHQ,15,1,14
K7401-F2380,HomePop Modern Metal X-base Ottoman - Global Print,KFDS,,,
K7401-F2380,HomePop Modern Metal X-base Ottoman - Global Print,KFNJ,,,
K7401-F2383,HomePop Modern Metal X-base Ottoman  - Light Gray Plaid,KFHQ,80,,80
K7401-F2383,HomePop Modern Metal X-base Ottoman  - Light Gray Plaid,KFNJ,,,
K7401-F2383,HomePop Modern Metal X-base Ottoman  - Light Gray Plaid,KFDS,,,
K7404-B304,HomePop Wood and Metal Upholstered Storage Ottoman - Cream,KFHQ,42,1,41
K7404-B304,HomePop Wood and Metal Upholstered Storage Ottoman - Cream,KFDS,,,
K7404-B304,HomePop Wood and Metal Upholstered Storage Ottoman - Cream,KFNJ,,,
K7404-B305,HomePop Wood and Metal Upholstered Storage Ottoman -Gray,KFHQ,52,,52
K7404-B305,HomePop Wood and Metal Upholstered Storage Ottoman -Gray,KFDS,,,
K7404-B305,HomePop Wood and Metal Upholstered Storage Ottoman -Gray,KFNJ,,,
K7420-F2179,HomePop Kate Tufted Storage Bench Settee,KFDS,,,
K7420-F2179,HomePop Kate Tufted Storage Bench Settee,KFHQ,37,,37
K7420-F2179,HomePop Kate Tufted Storage Bench Settee,KFNJ,70,,70
K7446-F2105,"HomePop Blake Backless 24"" Counter stool",KFNJ,,,
K7446-F2105,"HomePop Blake Backless 24"" Counter stool",KFDS,,,
K7446-F2105,"HomePop Blake Backless 24"" Counter stool",KFHQ,128,2,126
K7446-F2176,"HomePop Blake Backless 24"" Counter stool",KFNJ,3,,3
K7446-F2176,"HomePop Blake Backless 24"" Counter stool",KFDS,,,
K7446-F2176,"HomePop Blake Backless 24"" Counter stool",KFHQ,62,2,60
K7446-F2178,"HomePop Blake Backless 24"" Counter stool",KFHQ,114,,114
K7446-F2178,"HomePop Blake Backless 24"" Counter stool",KFDS,,,
K7446-F2178,"HomePop Blake Backless 24"" Counter stool",KFNJ,86,,86
K7446-F2181,"HomePop Blake Backless 24"" Counter stool",KFNJ,,,
K7446-F2181,"HomePop Blake Backless 24"" Counter stool",KFHQ,43,3,40
K7446-F2181,"HomePop Blake Backless 24"" Counter stool",KFDS,,,
K7446-F2182,"HomePop Blake Backless 24"" Counter stool",KFHQ,120,4,116
K7446-F2182,"HomePop Blake Backless 24"" Counter stool",KFDS,,,
K7446-F2182,"HomePop Blake Backless 24"" Counter stool",KFNJ,57,,57
K7446-F2183,"HomePop Blake Backless 24"" Counter stool",KFHQ,38,2,36
K7446-F2183,"HomePop Blake Backless 24"" Counter stool",KFNJ,45,,45
K7446-F2183,"HomePop Blake Backless 24"" Counter stool",KFDS,,,
K7460-F2101,HomePop Delilah Tufted Dining Chair,KFHQ,88,,88
K7460-F2101,HomePop Delilah Tufted Dining Chair,KFDS,,,
K7460-F2101,HomePop Delilah Tufted Dining Chair,KFNJ,,,
K7467-B227,HomePop Faux Fur White Rectangle Bench,KFNJ,128,1,127
K7467-B227,HomePop Faux Fur White Rectangle Bench,KFDS,,,
K7467-B227,HomePop Faux Fur White Rectangle Bench,KFHQ,145,,145
K7467-B233,HomePop Faux Fur Rectangle Bench - Pink,KFNJ,31,1,30
K7467-B233,HomePop Faux Fur Rectangle Bench - Pink,KFDS,,,
K7467-B233,HomePop Faux Fur Rectangle Bench - Pink,KFHQ,159,1,158
K7467-B255,HomePop Velvet Rectangle Bench - Black,KFDS,,,
K7467-B255,HomePop Velvet Rectangle Bench - Black,KFNJ,,,
K7467-B255,HomePop Velvet Rectangle Bench - Black,KFHQ,73,3,70
K7478-F2232,HomePop Mid Century Oval Ottoman with Wood Legs - Ash Grey,KFDS,,,
K7478-F2232,HomePop Mid Century Oval Ottoman with Wood Legs - Ash Grey,KFHQ,36,1,35
K7478-F2232,HomePop Mid Century Oval Ottoman with Wood Legs - Ash Grey,KFNJ,,,
K7490-A810,HomePop Cole Classics Round Storage Ottoman Flared Wood Leg,KFNJ,,,
K7490-A810,HomePop Cole Classics Round Storage Ottoman Flared Wood Leg,KFDS,,,
K7490-A810,HomePop Cole Classics Round Storage Ottoman Flared Wood Leg,KFHQ,58,,58
K7490-A810,HomePop Cole Classics Round Storage Ottoman Flared Wood Leg,KFTS,,,
K7490-A810,HomePop Cole Classics Round Storage Ottoman Flared Wood Leg,KFNJ : KFNJQU,1,,
K7490-A811,HomePop Cole Classics Round Storage Ottoman Flared Wood Leg,KFHQ,113,,113
K7490-A811,HomePop Cole Classics Round Storage Ottoman Flared Wood Leg,KFNJ,18,1,17
K7490-A811,HomePop Cole Classics Round Storage Ottoman Flared Wood Leg,KFDS,,,
K7490-F2012,HomePop Cole Classics Round Storage Ottoman Flared Wood Leg,KFNJ,70,4,66
K7490-F2012,HomePop Cole Classics Round Storage Ottoman Flared Wood Leg,KFDS,,,
K7490-F2012,HomePop Cole Classics Round Storage Ottoman Flared Wood Leg,KFHQ,18,,18
K7501-B227,HomePop Faux Fur Ottoman with Wood Legs - White,KFDS,,,
K7501-B227,HomePop Faux Fur Ottoman with Wood Legs - White,KFNJ,,,
K7501-B227,HomePop Faux Fur Ottoman with Wood Legs - White,KFHQ,96,6,90
K7501-B233,HomePop Faux Fur Blush Square Stool Wood Legs,KFNJ,,,
K7501-B233,HomePop Faux Fur Blush Square Stool Wood Legs,KFHQ,40,,40
K7501-B233,HomePop Faux Fur Blush Square Stool Wood Legs,KFDS,,,
K7506-F2185,HomePop Medium Tufted Storage Ottoman,KFHQ,25,3,22
K7506-F2185,HomePop Medium Tufted Storage Ottoman,KFNJ,1,1,
K7506-F2185,HomePop Medium Tufted Storage Ottoman,KFDS,,,
K7520-F2084,HomePop Mid Mod Square Stool Metal Hairpin Leg,KFNJ,171,1,170
K7520-F2084,HomePop Mid Mod Square Stool Metal Hairpin Leg,KFHQ,134,,134
K7520-F2084,HomePop Mid Mod Square Stool Metal Hairpin Leg,KFDS,,,
K7542-A855,HomePop Pet Bed - Stain Resistant French Bulldog Print,KFHQ,191,1,190
K7542-A855,HomePop Pet Bed - Stain Resistant French Bulldog Print,KFNJ,9,1,8
K7542-A855,HomePop Pet Bed - Stain Resistant French Bulldog Print,KFDS,,,
K7542-F2149,HomePop Decorative Pet Bed Curved Mini Love Seat,KFHQ,40,,40
K7542-F2149,HomePop Decorative Pet Bed Curved Mini Love Seat,KFNJ,58,5,53
K7542-F2149,HomePop Decorative Pet Bed Curved Mini Love Seat,KFDS,,,
K7542-F2377,HomePop Pet Bed - Mini Black Plaid,KFNJ,,,
K7542-F2377,HomePop Pet Bed - Mini Black Plaid,KFHQ,132,,132
K7542-F2377,HomePop Pet Bed - Mini Black Plaid,KFDS,,,
K7565-F2159,HomePop Hemet Gayle Side Chair,KFDS,,,
K7565-F2159,HomePop Hemet Gayle Side Chair,KFNJ,208,16,192
K7565-F2159,HomePop Hemet Gayle Side Chair,KFHQ,358,13,345
K7569.24-F1326,"HomePop Upholstered 24"" Barstool Sand counter height",KFHQ,95,,95
K7569.24-F1326,"HomePop Upholstered 24"" Barstool Sand counter height",KFNJ,4,,4
K7569.24-F1326,"HomePop Upholstered 24"" Barstool Sand counter height",KFDS,,,
K7570.24-F1210,"HomePop Upholstered 24"" Barstool Seafoam counter height",KFHQ,44,,44
K7570.24-F1210,"HomePop Upholstered 24"" Barstool Seafoam counter height",KFNJ,33,4,29
K7570.24-F1210,"HomePop Upholstered 24"" Barstool Seafoam counter height",KFDS,,,
K7570.24-F1211,HomePop Upholstered 24â€? Barstool Tan counter height,KFNJ,30,3,27
K7570.24-F1211,HomePop Upholstered 24â€? Barstool Tan counter height,KFDS,,,
K7570.24-F1211,HomePop Upholstered 24â€? Barstool Tan counter height,KFHQ,12,,12
K7570.24-F2105,"HomePop 24"" Counter stool with nailheads - Dark Charcoal",KFHQ,17,5,12
K7570.24-F2105,"HomePop 24"" Counter stool with nailheads - Dark Charcoal",KFNJ,,,
K7570.24-F2105,"HomePop 24"" Counter stool with nailheads - Dark Charcoal",KFDS,,,
K7570.24-F2176,"HomePop 24"" Counter stool with nailheads - Deep Navy",KFHQ,8,,8
K7570.24-F2176,"HomePop 24"" Counter stool with nailheads - Deep Navy",KFNJ,,,
K7570.24-F2176,"HomePop 24"" Counter stool with nailheads - Deep Navy",KFDS,,,
K7570.24-F2178,"HomePop 24"" Counter stool with nailheads - Tan",KFHQ,51,,51
K7570.24-F2178,"HomePop 24"" Counter stool with nailheads - Tan",KFNJ,51,,51
K7570.24-F2178,"HomePop 24"" Counter stool with nailheads - Tan",KFDS,,,
K7570.24-F2182,"HomePop 24"" Counter stool with nailheads - Slate Gray",KFHQ,,,
K7570.24-F2182,"HomePop 24"" Counter stool with nailheads - Slate Gray",KFNJ,50,3,47
K7570.24-F2182,"HomePop 24"" Counter stool with nailheads - Slate Gray",KFNJ : KFNJQU,9,,
K7570.24-F2182,"HomePop 24"" Counter stool with nailheads - Slate Gray",KFDS,,,
K7570.24-F2183,"HomePop 24"" Counter stool with nailheads - Sterling Gray",KFDS,,,
K7570.24-F2183,"HomePop 24"" Counter stool with nailheads - Sterling Gray",KFNJ,,,
K7570.24-F2183,"HomePop 24"" Counter stool with nailheads - Sterling Gray",KFHQ,,,
K7572-F2182,HomePop Tara Storage Bench Settee - Heathered Gray,KFDS,,,
K7572-F2182,HomePop Tara Storage Bench Settee - Heathered Gray,KFNJ,64,1,63
K7572-F2182,HomePop Tara Storage Bench Settee - Heathered Gray,KFHQ,67,1,66
K7572-F2183,HomePop Tara Storage Bench Settee,KFNJ,33,3,30
K7572-F2183,HomePop Tara Storage Bench Settee,KFHQ,25,,25
K7572-F2183,HomePop Tara Storage Bench Settee,KFDS,,,
K7573-B234,HomePop Faux Fur Gray Square Stool Metal Hairpin Legs,KFDS,,,
K7573-B234,HomePop Faux Fur Gray Square Stool Metal Hairpin Legs,KFHQ,94,,94
K7573-B234,HomePop Faux Fur Gray Square Stool Metal Hairpin Legs,KFNJ,26,2,24
K7575-A793,"HomePop Curved Top Parsons Dining Chair - Suri Brown
(Set of 2)",KFDS,,,
K7575-A793,"HomePop Curved Top Parsons Dining Chair - Suri Brown
(Set of 2)",KFNJ : KFNJQU,9,,
K7575-A793,"HomePop Curved Top Parsons Dining Chair - Suri Brown
(Set of 2)",KFHQ,99,3,96
K7575-A793,"HomePop Curved Top Parsons Dining Chair - Suri Brown
(Set of 2)",KFNJ,22,,22
K7575-F2060,HomePop Curved Back Parsons Chair - Gray Stripe (set of 2),KFNJ,,,
K7575-F2060,HomePop Curved Back Parsons Chair - Gray Stripe (set of 2),KFDS,,,
K7575-F2060,HomePop Curved Back Parsons Chair - Gray Stripe (set of 2),KFHQ,,,
K7575-F2230,"HomePop Classic Parsons Dining Chair - Blue Calypso Stripe
(set of 2)",KFHQ,171,3,168
K7575-F2230,"HomePop Classic Parsons Dining Chair - Blue Calypso Stripe
(set of 2)",KFDS,,,
K7575-F2230,"HomePop Classic Parsons Dining Chair - Blue Calypso Stripe
(set of 2)",KFNJ,164,2,162
K7575-F2231,"HomePop Classic Parsons Dining Chair - Dove Grey Stripe
(set of 2)",KFNJ,26,2,24
K7575-F2231,"HomePop Classic Parsons Dining Chair - Dove Grey Stripe
(set of 2)",KFDS,,,
K7575-F2231,"HomePop Classic Parsons Dining Chair - Dove Grey Stripe
(set of 2)",KFHQ,186,3,183
K7576.24-A769,"HomePop Finley Curved Top 24"" Barstool counter height",KFDS,,,
K7576.24-A769,"HomePop Finley Curved Top 24"" Barstool counter height",KFHQ,94,,94
K7576.24-A769,"HomePop Finley Curved Top 24"" Barstool counter height",KFNJ,38,,38
K7576.24-A793,"HomePop Suri Curved Top 24"" Barstool counter height",KFHQ,3,3,
K7576.24-A793,"HomePop Suri Curved Top 24"" Barstool counter height",KFDS,,,
K7576.24-A793,"HomePop Suri Curved Top 24"" Barstool counter height",KFNJ,,,
K7576.24-F2060,"HomePop Curved Back 24"" Barstool - Grey Stripe",KFNJ,77,1,76
K7576.24-F2060,"HomePop Curved Back 24"" Barstool - Grey Stripe",KFHQ,17,,17
K7576.24-F2060,"HomePop Curved Back 24"" Barstool - Grey Stripe",KFDS,,,
K7576.29-F2060,"HomePop Curved Back 29"" Barstool - Grey Stripe",KFDS,,,
K7576.29-F2060,"HomePop Curved Back 29"" Barstool - Grey Stripe",KFHQ,19,1,18
K7576.29-F2060,"HomePop Curved Back 29"" Barstool - Grey Stripe",KFNJ,42,2,40
K7576.29-F2230,"HomePop Classic Parsons High Back 29"" Barstool - Blue Calypso Stripe",KFHQ,58,1,57
K7576.29-F2230,"HomePop Classic Parsons High Back 29"" Barstool - Blue Calypso Stripe",KFNJ,,,
K7576.29-F2230,"HomePop Classic Parsons High Back 29"" Barstool - Blue Calypso Stripe",KFDS,,,
K7576.29-F2231,"HomePop Classic Parsons High Back 29"" Barstool - Dove Grey Stripe",KFDS,,,
K7576.29-F2231,"HomePop Classic Parsons High Back 29"" Barstool - Dove Grey Stripe",KFNJ,,,
K7576.29-F2231,"HomePop Classic Parsons High Back 29"" Barstool - Dove Grey Stripe",KFHQ,34,4,30
K7579-B214,HomePop Diva Decorative Storage Bench,KFHQ,67,,67
K7579-B214,HomePop Diva Decorative Storage Bench,KFNJ,,,
K7579-B214,HomePop Diva Decorative Storage Bench,KFDS,,,
K7579-B219,HomePop Diva Decorative Storage Bench,KFNJ,,,
K7579-B219,HomePop Diva Decorative Storage Bench,KFHQ,34,,34
K7579-B219,HomePop Diva Decorative Storage Bench,KFDS,,,
K7579-B220,HomePop Diva Decorative Storage Bench,KFHQ,110,1,109
K7579-B220,HomePop Diva Decorative Storage Bench,KFDS,,,
K7579-B220,HomePop Diva Decorative Storage Bench,KFNJ,76,1,75
K7579-B238,HomePop Diva Decorative Storage Bench,KFDS,,,
K7579-B238,HomePop Diva Decorative Storage Bench,KFHQ,20,9,11
K7579-B238,HomePop Diva Decorative Storage Bench,KFNJ,27,2,25
K7609-B271,HomePop Davis Mid-Century Velvet Accent Chair - Wasabi Green,KFDS,,,
K7609-B271,HomePop Davis Mid-Century Velvet Accent Chair - Wasabi Green,KFNJ,1,,1
K7609-B271,HomePop Davis Mid-Century Velvet Accent Chair - Wasabi Green,KFHQ,,,
K7609-B298,Homepop Davis Mid-Century Accent Chair - Navy Velvet,KFNJ,66,2,64
K7609-B298,Homepop Davis Mid-Century Accent Chair - Navy Velvet,KFHQ,66,,66
K7609-B298,Homepop Davis Mid-Century Accent Chair - Navy Velvet,KFDS,,,
K7609-B300,Homepop Davis Mid-Century Accent Chair - Blush Velvet,KFDS,,,
K7609-B300,Homepop Davis Mid-Century Accent Chair - Blush Velvet,KFNJ,,,
K7609-B300,Homepop Davis Mid-Century Accent Chair - Blush Velvet,KFHQ,80,,80
K7609-F2360,Homepop Davis Mid-Century Accent Chair - Aqua,KFHQ,66,,66
K7609-F2360,Homepop Davis Mid-Century Accent Chair - Aqua,KFDS,,,
K7609-F2360,Homepop Davis Mid-Century Accent Chair - Aqua,KFNJ,,,
K7609-F2361,Homepop Davis Mid-Century Accent Chair - Textured Pink,KFNJ,,,
K7609-F2361,Homepop Davis Mid-Century Accent Chair - Textured Pink,KFHQ,7,,7
K7609-F2361,Homepop Davis Mid-Century Accent Chair - Textured Pink,KFDS,,,
K7609-F2371,Homepop Davis Mid-Century Accent Chair - Textured Gray,KFDS,,,
K7609-F2371,Homepop Davis Mid-Century Accent Chair - Textured Gray,KFNJ,24,,24
K7609-F2371,Homepop Davis Mid-Century Accent Chair - Textured Gray,KFHQ,107,,107
K7643-F2262,HomePop Decorative Bench with Wooden Storage - Black Plaid,KFNJ,,,
K7643-F2262,HomePop Decorative Bench with Wooden Storage - Black Plaid,KFDS,,,
K7643-F2262,HomePop Decorative Bench with Wooden Storage - Black Plaid,KFHQ,86,1,85
K7646-A750,HomePop Suri Storage Ottoman - Blue Slate,KFHQ,22,22,
K7646-A750,HomePop Suri Storage Ottoman - Blue Slate,KFNJ,221,56,165
K7646-A750,HomePop Suri Storage Ottoman - Blue Slate,KFDS,,,
K7646-A823,HomePop Bella Storage Ottoman - Blue Trellis,KFNJ,,,
K7646-A823,HomePop Bella Storage Ottoman - Blue Trellis,KFDS,,,
K7646-A823,HomePop Bella Storage Ottoman - Blue Trellis,KFHQ,62,37,25
K7646-A869,HomePop Square Ottoman - Burnt Orange and Cream Medallion,KFNJ,34,1,33
K7646-A869,HomePop Square Ottoman - Burnt Orange and Cream Medallion,KFHQ,49,,49
K7646-A869,HomePop Square Ottoman - Burnt Orange and Cream Medallion,KFDS,,,
K7651.24-A853,"HomePop Open Back Metal 24"" Counter Stool - Indigo and White Lattice",KFNJ,,,
K7651.24-A853,"HomePop Open Back Metal 24"" Counter Stool - Indigo and White Lattice",KFHQ,88,,88
K7651.24-A853,"HomePop Open Back Metal 24"" Counter Stool - Indigo and White Lattice",KFDS,,,
K7651.24-E903,HomePop Open Back Counter Stool - Gray Faux Leather,KFHQ,95,,95
K7651.24-E903,HomePop Open Back Counter Stool - Gray Faux Leather,KFNJ,,,
K7651.24-E903,HomePop Open Back Counter Stool - Gray Faux Leather,KFDS,,,
K7651.24-E903,HomePop Open Back Counter Stool - Gray Faux Leather,KFNJ : KFNJQU,1,,
K7651.24-F1552,"HomePop Open Back Metal 24"" Counter Stool - Brown",KFHQ,83,2,81
K7651.24-F1552,"HomePop Open Back Metal 24"" Counter Stool - Brown",KFNJ,45,1,44
K7651.24-F1552,"HomePop Open Back Metal 24"" Counter Stool - Brown",KFDS,,,
K7651.24-F1553,"HomePop Open Back Metal 24"" Counter Stool - Natural",KFDS,,,
K7651.24-F1553,"HomePop Open Back Metal 24"" Counter Stool - Natural",KFNJ,100,24,76
K7651.24-F1553,"HomePop Open Back Metal 24"" Counter Stool - Natural",KFHQ,3,1,2
K7651.24-F1554,"HomePop Open Back Metal 24"" Counter Stool - Light Gray",KFHQ,100,10,90
K7651.24-F1554,"HomePop Open Back Metal 24"" Counter Stool - Light Gray",KFDS,,,
K7651.24-F1554,"HomePop Open Back Metal 24"" Counter Stool - Light Gray",KFHQ : KFHQQU,6,,
K7651.24-F1554,"HomePop Open Back Metal 24"" Counter Stool - Light Gray",KFNJ,100,11,89
K7651.24-F2261,HomePop Open Back Counter Stool - Wicker Grey,KFHQ,26,,26
K7651.24-F2261,HomePop Open Back Counter Stool - Wicker Grey,KFDS,,,
K7651.24-F2261,HomePop Open Back Counter Stool - Wicker Grey,KFNJ,38,1,37
K7651.24-F2267,HomePop Open Back Counter Stool - Onyx,KFDS,,,
K7651.24-F2267,HomePop Open Back Counter Stool - Onyx,KFNJ,,,
K7651.24-F2267,HomePop Open Back Counter Stool - Onyx,KFHQ,19,,19
K7651.24-F2348,HomePop Open Back Counter Stool - Charcoal Square Geometric,KFNJ,59,4,55
K7651.24-F2348,HomePop Open Back Counter Stool - Charcoal Square Geometric,KFHQ,35,,35
K7651.24-F2348,HomePop Open Back Counter Stool - Charcoal Square Geometric,KFDS,,,
K7651.24-F2353,HomePop Open Back Counter Stool Black and White Stripe,KFHQ,116,,116
K7651.24-F2353,HomePop Open Back Counter Stool Black and White Stripe,KFDS,,,
K7651.24-F2353,HomePop Open Back Counter Stool Black and White Stripe,KFNJ,,,
K7651.24-F2380,HomePop Open Back Counter Stool - Global Print,KFDS,,,
K7651.24-F2380,HomePop Open Back Counter Stool - Global Print,KFNJ,,,
K7651.24-F2380,HomePop Open Back Counter Stool - Global Print,KFHQ,16,,16
K7651.24-F2383,HomePop Open Back Counter Stool Light Gray Plaid,KFDS,,,
K7651.24-F2383,HomePop Open Back Counter Stool Light Gray Plaid,KFHQ,37,,37
K7651.24-F2383,HomePop Open Back Counter Stool Light Gray Plaid,KFNJ,,,
K7658-B227,HomePop Faux Fur Poof - White,KFNJ,6,3,3
K7658-B227,HomePop Faux Fur Poof - White,KFDS,,,
K7658-B227,HomePop Faux Fur Poof - White,KFHQ,214,6,208
K7658-B233,HomePop Faux Fur Poof - Pink,KFDS,,,
K7658-B233,HomePop Faux Fur Poof - Pink,KFHQ,81,,81
K7658-B233,HomePop Faux Fur Poof - Pink,KFNJ,2,,2
K7658-F2377,HomePop small square ottoman - Mini Black Plaid,KFHQ,47,,47
K7658-F2377,HomePop small square ottoman - Mini Black Plaid,KFNJ,,,
K7658-F2377,HomePop small square ottoman - Mini Black Plaid,KFDS,,,
K7676-A864,"SPATIAL ORDER - Hudson Modern Velvet Accent Chair with Metal Frame, Gray Lines Print",KFDS,,,
K7676-A864,"SPATIAL ORDER - Hudson Modern Velvet Accent Chair with Metal Frame, Gray Lines Print",KFHQ,41,,41
K7676-A864,"SPATIAL ORDER - Hudson Modern Velvet Accent Chair with Metal Frame, Gray Lines Print",KFNJ,11,,11
K7676-B255,"SPATIAL ORDER - Hudson Modern Velvet Accent Chair with Metal Frame, Black",KFDS,,,
K7676-B255,"SPATIAL ORDER - Hudson Modern Velvet Accent Chair with Metal Frame, Black",KFNJ,,,
K7676-B255,"SPATIAL ORDER - Hudson Modern Velvet Accent Chair with Metal Frame, Black",KFHQ,,,
K7683-F2105,HomePop Modern Swoop Accent Chair with Nailhead Trim - Dark Charcoal,KFDS,,,
K7683-F2105,HomePop Modern Swoop Accent Chair with Nailhead Trim - Dark Charcoal,KFHQ,113,,113
K7683-F2105,HomePop Modern Swoop Accent Chair with Nailhead Trim - Dark Charcoal,KFNJ,28,,28
K7683-F2176,HomePop Modern Swoop Accent Chair with Nailhead Trim - Deep Navy,KFNJ,90,,90
K7683-F2176,HomePop Modern Swoop Accent Chair with Nailhead Trim - Deep Navy,KFHQ,272,1,271
K7683-F2176,HomePop Modern Swoop Accent Chair with Nailhead Trim - Deep Navy,KFDS,,,
K7683-F2178,HomePop Modern Swoop Accent Chair with Nailhead Trim - Tan,KFDS,,,
K7683-F2178,HomePop Modern Swoop Accent Chair with Nailhead Trim - Tan,KFHQ,52,1,51
K7683-F2178,HomePop Modern Swoop Accent Chair with Nailhead Trim - Tan,KFNJ,34,2,32
K7683-F2182,HomePop Modern Swoop Accent Chair with Nailhead Trim - Slate Grey,KFHQ,120,,120
K7683-F2182,HomePop Modern Swoop Accent Chair with Nailhead Trim - Slate Grey,KFNJ,118,1,117
K7683-F2182,HomePop Modern Swoop Accent Chair with Nailhead Trim - Slate Grey,KFDS,,,
K7683-F2183,HomePop Modern Swoop Accent Chair with Nailhead Trim - Sterling Grey,KFDS,,,
K7683-F2183,HomePop Modern Swoop Accent Chair with Nailhead Trim - Sterling Grey,KFHQ,88,,88
K7683-F2183,HomePop Modern Swoop Accent Chair with Nailhead Trim - Sterling Grey,KFNJ,27,,27
K7685-E886,HomePop Round Faux Leather Storage Ottoman - Taupe,KFHQ,56,1,55
K7685-E886,HomePop Round Faux Leather Storage Ottoman - Taupe,KFNJ,44,6,38
K7685-E886,HomePop Round Faux Leather Storage Ottoman - Taupe,KFDS,,,
K7693-F2262,HomePop Parsons Dining Chair - Black Plaid (set of 2),KFHQ,486,15,471
K7693-F2262,HomePop Parsons Dining Chair - Black Plaid (set of 2),KFDS,,,
K7693-F2262,HomePop Parsons Dining Chair - Black Plaid (set of 2),KFNJ,,,
K7693-F2269,HomePop Parsons Dining Chair - Blue Plaid (set of 2),KFHQ,130,1,129
K7693-F2269,HomePop Parsons Dining Chair - Blue Plaid (set of 2),KFNJ,195,,195
K7693-F2269,HomePop Parsons Dining Chair - Blue Plaid (set of 2),KFDS,,,
K7693-F2270,HomePop Parsons Dining Chair - Grey Plaid (set of 2),KFHQ,111,1,110
K7693-F2270,HomePop Parsons Dining Chair - Grey Plaid (set of 2),KFDS,,,
K7693-F2270,HomePop Parsons Dining Chair - Grey Plaid (set of 2),KFNJ,,,
K7693-F2323,HomePop Rollback Dining Chair- Cream with Red Stripe (single pack),KFDS,,,
K7693-F2323,HomePop Rollback Dining Chair- Cream with Red Stripe (single pack),KFNJ,,,
K7693-F2323,HomePop Rollback Dining Chair- Cream with Red Stripe (single pack),KFHQ,66,,66
K7699.24-F2262,HomePop Square Counter Stool - Black Plaid,KFDS,,,
K7699.24-F2262,HomePop Square Counter Stool - Black Plaid,KFNJ,,,
K7699.24-F2262,HomePop Square Counter Stool - Black Plaid,KFHQ,33,10,23
K7699.24-F2269,HomePop Square Counter Stool - Blue Plaid,KFDS,,,
K7699.24-F2269,HomePop Square Counter Stool - Blue Plaid,KFNJ,37,,37
K7699.24-F2269,HomePop Square Counter Stool - Blue Plaid,KFHQ,46,,46
K7700-A840,"HomePop Dinah Modern Dining Chair - Persimmon Lattice
(set of 2)",KFHQ : KFHQQU,3,,
K7700-A840,"HomePop Dinah Modern Dining Chair - Persimmon Lattice
(set of 2)",KFNJ,,,
K7700-A840,"HomePop Dinah Modern Dining Chair - Persimmon Lattice
(set of 2)",KFDS,,,
K7700-A840,"HomePop Dinah Modern Dining Chair - Persimmon Lattice
(set of 2)",KFHQ,,,
K7700-F2280,"HomePop Dinah Modern Dining Chair - Navy
(set of 2)",KFHQ,139,1,138
K7700-F2280,"HomePop Dinah Modern Dining Chair - Navy
(set of 2)",KFNJ : KFNJQU,7,,
K7700-F2280,"HomePop Dinah Modern Dining Chair - Navy
(set of 2)",KFDS,,,
K7700-F2280,"HomePop Dinah Modern Dining Chair - Navy
(set of 2)",KFNJ,74,2,72
K7701.24-A839,HomePop Dinah Modern Counter Stool -Modern Grey Lattice,KFNJ,,,
K7701.24-A839,HomePop Dinah Modern Counter Stool -Modern Grey Lattice,KFDS,,,
K7701.24-A839,HomePop Dinah Modern Counter Stool -Modern Grey Lattice,KFHQ,62,,62
K7701.24-F2280,HomePop Dinah Modern Counter Stool - Indigo,KFHQ,120,3,117
K7701.24-F2280,HomePop Dinah Modern Counter Stool - Indigo,KFNJ,46,,46
K7701.24-F2280,HomePop Dinah Modern Counter Stool - Indigo,KFDS,,,
K7701.24-F2281,HomePop Dinah Modern Counter Stool - Pewter,KFDS,,,
K7701.24-F2281,HomePop Dinah Modern Counter Stool - Pewter,KFNJ,1,,1
K7701.24-F2281,HomePop Dinah Modern Counter Stool - Pewter,KFHQ,69,7,62
K7701.24-F2283,HomePop Dinah Modern Counter Stool - Stone,KFNJ,,,
K7701.24-F2283,HomePop Dinah Modern Counter Stool - Stone,KFHQ,1,1,
K7701.24-F2283,HomePop Dinah Modern Counter Stool - Stone,KFHQ : KFHQQU,15,,
K7701.24-F2283,HomePop Dinah Modern Counter Stool - Stone,KFDS,,,
K7702-F2338,HomePop Marin Curved Back Dining Chair - Stain Resistant Textured Linen - single pack,KFHQ,80,5,75
